"Partnumber","Description","Qty in Stock" as text,"Qty in Stock","UM","S.O. Qty Open" as text,"S.O. Qty Open","P.O. Qty Open" as text,"P.O. Qty Open","NSN","Alt","MFG","MFG Name","Recommended Vendor","Buy/Make" as text,"Buy/Make","Cond","Consigned" as text,"Consigned","Rev","QA/Inspc" as text,"QA/Inspc","Transport" as text,"Transport","Quarantine" as text,"Quarantine","Category","Type","Lead Time","Range" as text,"Range","Asset Type" as text,"Asset Type","ATA Chapter","Trim Numeric","Punctuation","Schedule B","ECCN","BOM","Image(s)"
"61FT1T6511-2-.125",="6061-T6511 Rect Tube 1"" x 2"" x 1/8"" WA x 288""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","FT","",,"","Raw Material","R","",="61165112125",="61FT1T65112125","","","",""
"61FT1T6511-3-.125",="6061-T6511 Rect Tube 1"" x 3"" x 1/8"" WA x 288""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","FT","",,"","Raw Material","R","",="61165113125",="61FT1T65113125","","","",""
"61FT2T6511-4-.25",="6061-T6511 Rect Tube 2"" x 4"" x 1/4"" WA x 240""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","FT","",,"","Raw Material","R","",="6126511425",="61FT2T6511425","","","",""
"61FT2T6511-5-.125",="6061-T6511 Rect Tube 2"" x 5"" x 1/8"" WA x 288""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","FT","",,"","Raw Material","R","",="61265115125",="61FT2T65115125","","","",""
"61FT2T6511-6-.125",="6061-T6511 Rect Tube 2"" x 6"" x 1/8"" WA x 288""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","FT","",,"","Raw Material","R","",="61265116125",="61FT2T65116125","","","",""
"61FT4T6511-8-.5","6061-T6511 Rect. Tube 4"" x 8"" x 1/2"" WA x 288""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","FT","",,"","Raw Material","R","",="614651185",="61FT4T651185","","","",""
"61HX.236T6","6061-T6 CF HEX Bar .236"" x 144""","10,050.000","10050","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","HX","",,"","Raw Material","R","",="612366",="61HX236T6","","","",""
"61HX.25T6",="6061-T6 CF HEX Bar 1/4"" x 144""","721.000","721","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","HX","",,"","Raw Material","R","",="61256",="61HX25T6","","","",""
"61HX.3125T6",="6061-T6 CF HEX Bar 5/16"" x 144""","8,182.025","8182.025","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","HX","",,"","Raw Material","R","",="6131256",="61HX3125T6","","","",""
"61HX.375T6",="6061-T6 CF HEX Bar 3/8"" x 144""","0.000","0","LB","51.600","51.6","1,000.000","1000","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","HX","",,"","Raw Material","R","",="613756",="61HX375T6","","","",""
"61HX.4375T6511",="6061-T6511 HEX Bar 7/16"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","HX","",,"","Raw Material","R","",="6143756511",="61HX4375T6511","","","",""
"61HX.512T651","6061-T651 CF HEX Bar .512"" x 144""","1,942.000","1942","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","HX","",,"","Raw Material","R","",="61512651",="61HX512T651","","","",""
"61HX.5625T6511",="6061-T6511 HEX Bar 9/16"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","HX","",,"","Raw Material","R","",="6156256511",="61HX5625T6511","","","",""
"61HX.5T651",="6061-T651 CF HEX Bar 1/2"" x 144""","4,813.080","4813.08","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","1,049.000","1049","0.000","0","A","HX","",,"","Raw Material","R","",="615651",="61HX5T651","","","",""
"61HX.625T651",="6061-T651 CF HEX Bar 5/8"" x 144","1,302.000","1302","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","HX","",,"","Raw Material","R","",="61625651",="61HX625T651","","","",""
"61HX.625T6511",="6061-T6511 HEX Bar 5/8"" x 144""","1,159.000","1159","LB","13,631.000","13631","10,000.000","10000","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","HX","",,"","Raw Material","R","",="616256511",="61HX625T6511","","","",""
"61HX.6875T6511",="6061-T6511 HEX Bar 11/16"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","HX","",,"","Raw Material","R","",="6168756511",="61HX6875T6511","","","",""
"61HX.75T651",="6061-T651 CF HEX Bar 3/4"" x 144""","1,562.000","1562","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","HX","",,"","Raw Material","R","",="6175651",="61HX75T651","","","",""
"61HX.75T6511",="6061-T6511 HEX Bar 3/4"" x 144""","420.800","420.8","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","HX","",,"","Raw Material","R","",="61756511",="61HX75T6511","","","",""
"61HX1.125T6511",="6061-T6511 HEX Bar 1-1/8"" x 144""","20,915.757","20915.757","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","HX","",,"","Raw Material","R","",="6111256511",="61HX1125T6511","","","",""
"61HX1.375T6511",="6061-T6511 HEX Bar 1-3/8"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","HX","",,"","Raw Material","R","",="6113756511",="61HX1375T6511","","","",""
"61HX1.5T6511",="6061-T6511 HEX Bar 1-1/2""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","HX","",,"","Raw Material","R","",="61156511",="61HX15T6511","","","",""
"61HX1.875T6511",="6061-T6511 HEX Bar 1-7/8"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","HX","",,"","Raw Material","R","",="6118756511",="61HX1875T6511","","","",""
="61HX1T6511",="6061-T6511 HEX Bar 1"" x 144""","19,504.967","19504.967","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","HX","",,"","Raw Material","R","",="6116511",="61HX1T6511","","","",""
"61HX2.5T6511",="6061-T6511 HEX Bar 2-1/2"" x 144""","3,804.000","3804","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","HX","",,"","Raw Material","R","",="61256511",="61HX25T6511","","","",""
="61HX2T6511",="6061-T6511 HEX Bar 2"" x 144""","2,521.480","2521.48","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","HX","",,"","Raw Material","R","",="6126511",="61HX2T6511","","","",""
"61OV.625T6-.281",="6061-T6 Oval Bar 5/8"" x 9/32"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","OV","",,"","Raw Material","R","",="616256281",="61OV625T6281","","","",""
"61OV.625T6-.375",="6061-T6 Oval Bar 5/8"" x 3/8"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","OV","",,"","Raw Material","R","",="616256375",="61OV625T6375","","","",""
"61PL.188T6","6061-T6 Plate .188""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="611886",="61PL188T6","","","",""
"61PL.25T651","6061-T651 Plate .25""","4,288.284","4288.284","LB","157.411","157.411","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6125651",="61PL25T651","","","",""
"61PL.25T651-48.5-120.5","6061-T651 Plate .25"" x 48.5"" x 120.5""","11,733.000","11733","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="61256514851205",="61PL25T6514851205","","","",""
"61PL.25T651-48.5-144.5","6061-T651 Plate .25"" x 48.5"" x 144.5""","34,276.940","34276.94","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="61256514851445",="61PL25T6514851445","","","",""
"61PL.25T651-48.5-96.5","6061-T651 Plate .25"" x 48.5"" x 96.5""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6125651485965",="61PL25T651485965","","","",""
"61PL.25T651-48-120","6061-T651 Plate .25"" x 48"" x 120""","22,518.000","22518","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="612565148120",="61PL25T65148120","","","",""
"61PL.25T651-48-96","6061-T651 Plate .25"" x 48"" x 96""","568.500","568.5","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="61256514896",="61PL25T6514896","","","",""
"61PL.25T651-60.5-144.5","6061-T651 Plate .25"" x 60.5"" x 144.5""","34,517.794","34517.794","LB","0.000","0","10,000.000","10000","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="61256516051445",="61PL25T6516051445","","","",""
"61PL.25T651-60-120","6061-T651 Plate .25"" x 60"" x 120""","48,605.000","48605","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="612565160120",="61PL25T65160120","","","",""
"61PL.25T651-72.5-144.5","6061-T651 Plate .25"" x 72.5"" x 144.5""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="61256517251445",="61PL25T6517251445","","","",""
"61PL.25T651-72-144","6061-T651 Plate .25"" x 72"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="612565172144",="61PL25T65172144","","","",""
"61PL.25T651-D","6061-T651 Plate .25"" DOM/NATO/DFARS","21.820","21.82","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6125651",="61PL25T651D","","","",""
"61PL.25T651-D-48.5-144.5","6061-T651 Plate .25"" x 48.5"" x 144.5""DOM/NATO/DFAR","25,815.823","25815.823","LB","0.000","0","10,000.000","10000","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="61256514851445",="61PL25T651D4851445","","","",""
"61PL.25T6-TR-48-144","6061-T6 TREAD Plate .25"" x 48"" x 144""","1,770.310","1770.31","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6125648144",="61PL25T6TR48144","","","",""
"61PL.3125T651","6061-T651 Plate .3125""","1,805.666","1805.666","LB","1,001.587","1001.587","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="613125651",="61PL3125T651","","","",""
"61PL.3125T651-48.5-144.5","6061-T651 Plate .3125"" x 48.5"" x 144.5""","1,817.992","1817.992","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6131256514851445",="61PL3125T6514851445","","","",""
"61PL.3125T651-48.5-96.5","6061-T651 Plate .3125"" x 48.5"" x 96.5""","4,057.900","4057.9","LB","292.600","292.6","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="613125651485965",="61PL3125T651485965","","","",""
"61PL.3125T651-60.5-144.5","6061-T651 Plate .3125"" x 60.5"" x 144.5""","4,724.500","4724.5","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6131256516051445",="61PL3125T6516051445","","","",""
"61PL.3125T651-72-144","6061-T651 Plate .3125"" x 72"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="61312565172144",="61PL3125T65172144","","","",""
"61PL.375T651","6061-T651 Plate .375""","9,314.738","9314.738","LB","71,453.420","71453.42","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="61375651",="61PL375T651","","","",""
"61PL.375T651-34.36-106.25","6061-T651 Plate .375"" x 34.36"" x 106.25""","58,726.586","58726.586","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="61375651343610625",="61PL375T651343610625","","","",""
"61PL.375T651-48.5-120.5","6061-T651 Plate .375"" x 48.5"" x 120.5""","12,062.000","12062","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="613756514851205",="61PL375T6514851205","","","",""
"61PL.375T651-48.5-144.5","6061-T651 Plate .375"" x 48.5"" x 144.5""","14,752.440","14752.44","LB","0.000","0","10,000.000","10000","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="613756514851445",="61PL375T6514851445","","","",""
"61PL.375T651-48.5-96.5","6061-T651 Plate .375"" x 48.5"" x 96.5""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="61375651485965",="61PL375T651485965","","","",""
"61PL.375T651-60.5-144.5","6061-T651 Plate .375"" x 60.5"" x 144.5""","24,728.000","24728","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="613756516051445",="61PL375T6516051445","","","",""
"61PL.375T651-72.5-144.5","6061-T651 Plate .375"" x 72.5"" x 144.5""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="613756517251445",="61PL375T6517251445","","","",""
"61PL.375T651-72-144","6061-T651 Plate .375"" x 72"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6137565172144",="61PL375T65172144","","","",""
"61PL.375T651-D","6061-T651 Plate .375"" DOM/NATO/DFARS","1,630.387","1630.387","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="61375651",="61PL375T651D","","","",""
"61PL.375T651-D-48.5-144.5","6061-T651 Plate .375""x 48.5""x 144.5"" DOM/NATO/DFAR","27,177.750","27177.75","LB","0.000","0","20,000.000","20000","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="613756514851445",="61PL375T651D4851445","","","",""
"61PL.375T651-D-60.5-144.5","6061-T651 Plate .375""x 60.5""x 144.5"" DOM/NATO/DFAR","0.000","0","LB","0.000","0","10,000.000","10000","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="613756516051445",="61PL375T651D6051445","","","",""
"61PL.5T651","6061-T651 Plate .50""","7,426.120","7426.12","LB","25,782.980","25782.98","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="615651",="61PL5T651","","","",""
"61PL.5T651-36.5-144.5","6061-T651 Plate .50"" x 36.5"" x 144.5""","16,495.000","16495","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6156513651445",="61PL5T6513651445","","","",""
"61PL.5T651-48.5-144.5","6061-T651 Plate .50"" x 48.5"" x 144.5""","10,339.088","10339.088","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6156514851445",="61PL5T6514851445","","","",""
"61PL.5T651-48.5-96.5","6061-T651 Plate .50"" x 48.5"" x 96.5""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="615651485965",="61PL5T651485965","","","",""
"61PL.5T651-60.5-120.5","6061-T651 Plate .50"" x 60.5"" x 120.5""","3,637.500","3637.5","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6156516051205",="61PL5T6516051205","","","",""
"61PL.5T651-60.5-144.5","6061-T651 Plate .50"" x 60.5"" x 144.5""","27,770.000","27770","LB","0.000","0","10,000.000","10000","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6156516051445",="61PL5T6516051445","","","",""
"61PL.5T651-60.5-96.5","6061-T651 Plate .50"" x 60.5"" x 96.5""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="615651605965",="61PL5T651605965","","","",""
"61PL.5T651-60-144","6061-T651 Plate .50"" x 60"" x 144""","20,302.000","20302","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="61565160144",="61PL5T65160144","","","",""
"61PL.5T651-72-144","6061-T651 Plate .50"" x 72"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="61565172144",="61PL5T65172144","","","",""
"61PL.5T651-D","6061-T651 Plate .50"" DOM/NATO/DFARS","1,447.460","1447.46","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="615651",="61PL5T651D","","","",""
"61PL.5T651-D-48.5-144.5","6061-T651 Plate .50""x 48.5""x 144.5""DOM/NATO/DFARS","42,937.264","42937.264","LB","0.000","0","10,000.000","10000","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6156514851445",="61PL5T651D4851445","","","",""
"61PL.5T651-D-60.5-144.5","6061-T651 Plate .50""x 60.5""x 144.5""DOM/NATO/DFARS","11,050.080","11050.08","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6156516051445",="61PL5T651D6051445","","","",""
"61PL.625T651","6061-T651 Plate .625""","5,593.337","5593.337","LB","18,330.188","18330.188","4,700.260","4700.26","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="61625651",="61PL625T651","","","",""
