"Partnumber","Description","Qty in Stock" as text,"Qty in Stock","UM","S.O. Qty Open" as text,"S.O. Qty Open","P.O. Qty Open" as text,"P.O. Qty Open","NSN","Alt","MFG","Rev","MFG Name","Recommended Vendor","Buy/Make" as text,"Buy/Make","Cond","Consigned" as text,"Consigned","QA/Inspc" as text,"QA/Inspc","Transport" as text,"Transport","Quarantine" as text,"Quarantine","Category","Type","Lead Time","Range" as text,"Range","Asset Type" as text,"Asset Type","ATA Chapter","Trim Numeric","Punctuation","Schedule B","ECCN","BOM","Image(s)"
"61PL2.75T651-D-48.5-144.5","6061-T651 Plate 2.75""x 48.5""x 144.5""DOM/NATO/DFARS","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="612756514851445",="61PL275T651D4851445","","","",""
"61PL2.75T651-D-60.5-144.5","6061 T651 Plate 2.75""x 60.5""x 144.5""DOM/NATO/DFARS","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="612756516051445",="61PL275T651D6051445","","","",""
"61PL2.75T651-D-72.5-144.5","6061-T651 Plate 2.75""x 72.5""x 144.5""DOM/NATO/DFARS","40,225.000","40225","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="612756517251445",="61PL275T651D7251445","","","",""
="61PL2T651",="6061-T651 Plate 2""","14,427.397","14427.397","LB","78,555.010","78555.01","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="612651",="61PL2T651","","","",""
"61PL2T651-48.5-144.5","6061-T651 Plate 2"" x 48.5"" x 144.5""","0.000","0","LB","0.000","0","4,638.300","4638.3","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6126514851445",="61PL2T6514851445","","","",""
"61PL2T651-48.5-148","6061-T651 Plate 2"" x 48.5"" x 148""","0.000","0","LB","0.000","0","78,000.000","78000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="612651485148",="61PL2T651485148","","","",""
"61PL2T651-60.5-144.5","6061-T651 Plate 2"" x 60.5"" x 144.5""","1,701.550","1701.55","LB","0.000","0","30,000.000","30000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6126516051445",="61PL2T6516051445","","","",""
"61PL2T651-72.5-144.5","6061-T651 Plate 2"" x 72.5"" x 144.5""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6126517251445",="61PL2T6517251445","","","",""
="61PL2T651-D",="6061-T651 Plate 2"" DOM/NATO/DFARS","1,797.408","1797.408","LB","2,632.230","2632.23","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="612651",="61PL2T651D","","","",""
"61PL2T651-D-48.5-144.5","6061-T651 Plate 2""x 48.5""x 144.5""DOM/NATO/DFARS","8,400.000","8400","LB","0.000","0","8,000.000","8000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6126514851445",="61PL2T651D4851445","","","",""
"61PL2T651-D-60.5-144.5","6061-T651 Plate 2""x 60.5""x 144.5""DOM/NATO/DFARS","0.000","0","LB","0.000","0","6,978.000","6978","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6126516051445",="61PL2T651D6051445","","","",""
"61PL2T651-D-72.5-144.5","6061-T651 Plate 2"" x 72.5"" x 144.5"" DOM/NATO/DFAR","0.000","0","LB","0.000","0","8,000.000","8000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6126517251445",="61PL2T651D7251445","","","",""
"61PL3.25T651-48.5-144.5","6061-T651 Plate 3.25"" x 48.5"" x 144.5""","0.000","0","LB","0.000","0","8,000.000","8000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="613256514851445",="61PL325T6514851445","","","",""
"61PL3.25T651-D","6061-T651 Plate 3.25"" DOM/NATO/DFARS","212.000","212","LB","2,443.676","2443.676","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="61325651",="61PL325T651D","","","",""
"61PL3.25T651-D-48.5-144.5","6061-T651 Plate 3.25""x 48.5""x 144.5""DOM/NATO/DFARS","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="613256514851445",="61PL325T651D4851445","","","",""
"61PL3.25T651-D-60.5-144.5","6061-T651 Plate 3.25""x 60.5""x 144.5""DOM/NATO/DFARS","0.000","0","LB","0.000","0","20,000.000","20000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="613256516051445",="61PL325T651D6051445","","","",""
"61PL3.5T651","6061-T651 Plate 3.5""","1,462.827","1462.827","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6135651",="61PL35T651","","","",""
"61PL3.5T651-48.5-144.5","6061-T651 Plate 3.5"" x 48.5"" x 144.5""","9,673.000","9673","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="61356514851445",="61PL35T6514851445","","","",""
"61PL3.5T651-60.5-144.5","6061-T651 Plate 3.5"" x 60.5"" x 144.5""","0.000","0","LB","0.000","0","10,000.000","10000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="61356516051445",="61PL35T6516051445","","","",""
"61PL3.5T651-D","6061-T651 Plate 3.5"" DOM/NATO/DFARS","5,092.968","5092.968","LB","66.880","66.88","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6135651",="61PL35T651D","","","",""
"61PL3.5T651-D-48.5-144.5","6061-T651 Plate 3.5""x 48.5""x 144.5""DOM/NATO/DFARS","26,781.000","26781","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="61356514851445",="61PL35T651D4851445","","","",""
"61PL3.5T651-D-60.5-144.5","6061-T651 Plate 3.5""x 60.5""x 144.5""DOM/NATO/DFARS","12,360.600","12360.6","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","S","PL","",,"","Raw Material","R","",="61356516051445",="61PL35T651D6051445","","","",""
="61PL3T651",="6061-T651 Plate 3""","2,155.231","2155.231","LB","25.920","25.92","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="613651",="61PL3T651","","","",""
"61PL3T651-48.5-144.5","6061-T651 Plate 3"" x 48.5"" x 144.5""","0.000","0","LB","0.000","0","18,000.000","18000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6136514851445",="61PL3T6514851445","","","",""
"61PL3T651-72.5-144.5","6061-T651 Plate 3"" x 72.5"" x 144.5""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6136517251445",="61PL3T6517251445","","","",""
="61PL3T651-D",="6061-T651 Plate 3"" DOM/NATO/DFARS","3,231.665","3231.665","LB","2,463.076","2463.076","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="613651",="61PL3T651D","","","",""
"61PL3T651-D-48.5-144.5","6061-T651 Plate 3""x 48.5""x 144.5"" DOM/NATO/DFARS","8,320.000","8320","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6136514851445",="61PL3T651D4851445","","","",""
"61PL3T651-D-60.5-144.5","6061-T651 Plate 3""x 60.5""x 144.5"" DOM/NATO/DFARS","0.000","0","LB","0.000","0","8,000.000","8000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6136516051445",="61PL3T651D6051445","","","",""
"61PL3T651-D-72.5-144.5","6061-T651 Plate 3""x 72.5""x 144.5"" DOM/NATO/DFARS","15,620.000","15620","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6136517251445",="61PL3T651D7251445","","","",""
"61PL4.5T651","6061-T651 Plate 4.5""","350.500","350.5","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6145651",="61PL45T651","","","",""
"61PL4.5T651-48.5-144.5","6061-T651 Plate 4.5"" x 48.5"" x 144.5""","0.000","0","LB","0.000","0","10,000.000","10000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="61456514851445",="61PL45T6514851445","","","",""
"61PL4.5T651-60.5-144.5","6061-T651 Plate 4.5"" x 60.5"" x 144.5""","0.000","0","LB","0.000","0","10,000.000","10000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="61456516051445",="61PL45T6516051445","","","",""
"61PL4.5T651-72.5-144.5","6061-T651 Plate 4.5"" x 72.5"" x 144.5""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="61456517251445",="61PL45T6517251445","","","",""
"61PL4.5T651-D","6061-T651 Plate 4.5"" DOM/NATO/DFARS","3,824.187","3824.187","LB","37.014","37.014","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6145651",="61PL45T651D","","","",""
"61PL4.5T651-D-48.5-144.5","6061-T651 Plate 4.5""x 48.5""x 144.5""DOM/NATO/DFARS","15,775.467","15775.467","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="61456514851445",="61PL45T651D4851445","","","",""
"61PL4.5T651-D-60.5-144.5","6061-T651 Plate 4.5""x60.5""x144.5""DOM/NATO/DFARS","0.000","0","LB","0.000","0","8,000.000","8000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="61456516051445",="61PL45T651D6051445","","","",""
"61PL4.5T651-D-72.5-144.5","6061-T651 Plate 4.5"" x 72.5"" x 144.5"" DOM/NATO/DFA","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="61456517251445",="61PL45T651D7251445","","","",""
="61PL4T651",="6061-T651 Plate 4""","2,185.514","2185.514","LB","1,199.200","1199.2","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="614651",="61PL4T651","","","",""
"61PL4T651-48.5-144.5","6061-T651 Plate 4"" x 48.5"" x 144.5""","0.000","0","LB","0.000","0","10,000.000","10000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6146514851445",="61PL4T6514851445","","","",""
"61PL4T651-60.5-144.5","6061-T651 Plate 4"" x 60.5"" x 144.5""","0.000","0","LB","0.000","0","10,000.000","10000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6146516051445",="61PL4T6516051445","","","",""
"61PL4T651-72.5-144.5","6061-T651 Plate 4"" x 72.5"" x 144.5""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6146517251445",="61PL4T6517251445","","","",""
="61PL4T651-D",="6061-T651 Plate 4"" DOM/NATO/DFARS","4,877.987","4877.987","LB","1,199.200","1199.2","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="614651",="61PL4T651D","","","",""
"61PL4T651-D-48.5-144.5","6061-T651 Plate 4""x 48.5""x 144.5"" DOM/NATO/DFARS","5,600.000","5600","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6146514851445",="61PL4T651D4851445","","","",""
"61PL4T651-D-60.5-144.5","6061-T651 Plate 4""x 60.5""x 144.5"" DOM/NATO/DFARS","0.000","0","LB","0.000","0","8,000.000","8000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6146516051445",="61PL4T651D6051445","","","",""
"61PL4T651-D-72.5-144.5","6061-T651 Plate 4""x 72.5""x 144.5"" DOM/NATO/DFARS","16,840.000","16840","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6146517251445",="61PL4T651D7251445","","","",""
"61PL5.5T651","6061-T651 Plate 5.5""","78.346","78.346","LB","995.981","995.981","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6155651",="61PL55T651","","","",""
"61PL5.5T651-48.5-144.5","6061-T651 Plate 5.5"" x 48.5"" x 144.5""","0.000","0","LB","0.000","0","8,000.000","8000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="61556514851445",="61PL55T6514851445","","","",""
"61PL5.5T651-60.5-144.5","6061-T651 Plate 5.5"" x 60.5"" x 144.5""","0.000","0","LB","0.000","0","10,000.000","10000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="61556516051445",="61PL55T6516051445","","","",""
"61PL5.5T651-72.5-144.5","6061-T651 Plate 5.5"" x 72.5"" x 144.5""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="61556517251445",="61PL55T6517251445","","","",""
"61PL5.5T651-D","6061-T651 Plate 5.5"" DOM/NATO/DFARS","2,537.728","2537.728","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6155651",="61PL55T651D","","","",""
"61PL5.5T651-D-48.5-144.5","6061-T651 Plate 5.5""x 48.5""x 144.5""DOM/NATO/DFARS","11,540.000","11540","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="61556514851445",="61PL55T651D4851445","","","",""
"61PL5.5T651-D-72.5-144.5","6061-T651 Plate 5.5""x 72.5""x 144.5""DOM/NATO/DFARS","23,140.000","23140","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="61556517251445",="61PL55T651D7251445","","","",""
="61PL5T651",="6061-T651 Plate 5""","7,873.913","7873.913","LB","23,386.140","23386.14","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="615651",="61PL5T651","","","",""
="61PL5T651-46-132",="6061-T651 Plate 5"" x 46"" x 132""","21,020.000","21020","LB","0.000","0","10,000.000","10000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="61565146132",="61PL5T65146132","","","",""
"61PL5T651-54-132.5","6061-T651 Plate 5"" x 54"" x 132.5""","14,127.000","14127","LB","0.000","0","10,000.000","10000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="615651541325",="61PL5T651541325","","","",""
"61PL5T651-72.5-144.5","6061-T651 Plate 5"" x 72.5"" x 144.5""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6156517251445",="61PL5T6517251445","","","",""
="61PL5T651-D",="6061-T651 Plate 5"" DOM/NATO/DFARS","2,923.935","2923.935","LB","58.850","58.85","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="615651",="61PL5T651D","","","",""
"61PL5T651-D-48.5-144.5","6061-T651 Plate 5""x 48.5""x 144.5"" DOM/NATO/DFARS","10,540.124","10540.124","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6156514851445",="61PL5T651D4851445","","","",""
"61PL5T651-D-60.5-144.5","6061-T651 Plate 5""x 60.5""x 144.5"" DOM/NATO/DFARS","26,168.430","26168.43","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6156516051445",="61PL5T651D6051445","","","",""
"61PL6.5T651","6061-T651 Plate 6.5""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6165651",="61PL65T651","","","",""
="61PL6T651",="6061-T651 Plate 6""","2,862.975","2862.975","LB","137.464","137.464","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="616651",="61PL6T651","","","",""
"61PL6T651-48.5-144.5","6061-T651 Plate 6"" x 48.5"" x 144.5""","4,153.000","4153","LB","0.000","0","10,000.000","10000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6166514851445",="61PL6T6514851445","","","",""
"61PL6T651-60.5-144.5","6061-T651 Plate 6"" x 60.5"" x 144.5""","5,203.000","5203","LB","0.000","0","10,000.000","10000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6166516051445",="61PL6T6516051445","","","",""
"61PL6T651-72.5-144.5","6061-T651 Plate 6"" x 72.5"" x 144.5""","0.000","0","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6166517251445",="61PL6T6517251445","","","",""
="61PL6T651-D",="6061-T651 Plate 6"" DOM/NATO/DFARS","4,215.632","4215.632","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="616651",="61PL6T651D","","","",""
"61PL6T651-D-48.5-144.5","6061-T651 Plate 6""x 48.5""x 144.5"" DOM/NATO/DFARS","9,106.584","9106.584","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6166514851445",="61PL6T651D4851445","","","",""
"61PL6T651-D-60.5-144.5","6061-T651 Plate 6""x 60.5""x 144.5"" DOM/NATO/DFARS","0.000","0","LB","0.000","0","10,000.000","10000","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6166516051445",="61PL6T651D6051445","","","",""
"61PL6T651-D-72.5-144.5","6061-T651 Plate 6""x 72.5""x 144.5"" DOM/NATO/DFARS","12,520.000","12520","LB","0.000","0","0.000","0","","","","","","","Buy","B","NE","0.000","0","0.000","0","0.000","0","0.000","0","A","PL","",,"","Raw Material","R","",="6166517251445",="61PL6T651D7251445","","","",""
